frame_index,joint_order,joint_name,x_px,y_px,x_px_mp,y_px_mp,torso_px,error_px,error_norm_torso
0,0,left_shoulder,377.1,629.34,715,640,455.21533366089506,338.06810793093155,0.7426553609522514
0,0,left_shoulder,719.16,623.82,715,640,455.21533366089506,16.706226384195748,0.036699612576409316
0,0,left_shoulder,318.58,869.02,715,640,455.21533366089506,457.8198082215316,1.0057214121934142
0,0,left_shoulder,788.69,869.46,715,640,455.21533366089506,241.00229812182295,0.5294248244751648
0,0,left_shoulder,176.81,686.31,715,640,455.21533366089506,540.1787594861539,1.1866444725004606
0,0,left_shoulder,926.18,702.2,715,640,455.21533366089506,220.1495682484978,0.4836163282946318
0,0,left_shoulder,406.75,991.2,715,640,455.21533366089506,467.28952748804466,1.0265241368959335
0,0,left_shoulder,682.75,995.87,715,640,455.21533366089506,357.32830758281665,0.7849654463726882
0,0,left_shoulder,360.4,1413.74,715,640,455.21533366089506,851.1255768686545,1.8697207978997608
0,0,left_shoulder,721.96,1422.73,715,640,455.21533366089506,782.7609433920423,1.7195399309091526
0,0,left_shoulder,331.12,1768.8,715,640,455.21533366089506,1192.2890984991852,2.6191760477632786
0,0,left_shoulder,755.77,1775.2,715,640,455.21533366089506,1135.9318786353344,2.49537261739414
0,0,left_shoulder,377.1,633.3,715,640,455.21533366089506,337.9664184501176,0.7424319733084386
0,0,left_shoulder,715.2,626.46,715,640,455.21533366089506,13.54147702431308,0.02974740968282183
0,0,left_shoulder,318.36,872.32,715,640,455.21533366089506,459.6693072198752,1.0097843223407277
0,0,left_shoulder,788.03,872.32,715,640,455.21533366089506,243.52815709892772,0.5349735368983416
0,0,left_shoulder,178.46,690.93,715,640,455.21533366089506,538.9517942265337,1.1839491211603532
0,0,left_shoulder,925.19,708.47,715,640,455.21533366089506,221.0610255110566,0.48561858348060893
0,0,left_shoulder,408.4,993.51,715,640,455.21533366089506,467.9453815350676,1.0279648925087739
0,0,left_shoulder,681.76,998.18,715,640,455.21533366089506,359.7190709428678,0.7902173858028131
0,0,left_shoulder,355.46,1418.03,715,640,455.21533366089506,857.0879141021649,1.8828186370818474
0,0,left_shoulder,727.57,1427.02,715,640,455.21533366089506,787.1203753556377,1.7291165678131346
0,0,left_shoulder,331.26,1768.8,715,640,455.21533366089506,1192.2440302220011,2.6190770434594874
0,0,left_shoulder,755.91,1775.2,715,640,455.21533366089506,1135.9369120246072,2.4953836745552254
0,0,left_shoulder,380.4,643.19,715,640,455.21533366089506,334.6152060202883,0.735070155324676
0,0,left_shoulder,714.54,637.02,715,640,455.21533366089506,3.0152943471575275,0.006623885717794647
0,0,left_shoulder,318.14,875.62,715,640,455.21533366089506,461.53509509028675,1.013883015272283
0,0,left_shoulder,787.37,875.18,715,640,455.21533366089506,246.06310024056833,0.5405422050740252
0,0,left_shoulder,180.11,695.55,715,640,455.21533366089506,537.7667845823131,1.1813459363451788
0,0,left_shoulder,924.2,714.74,715,640,455.21533366089506,222.15019153716707,0.48801122262426705
0,0,left_shoulder,410.05,995.82,715,640,455.21533366089506,468.61751450409963,1.0294414090479393
0,0,left_shoulder,680.77,1000.48,715,640,455.21533366089506,362.1015372792554,0.795451098642026
0,0,left_shoulder,350.51,1422.32,715,640,455.21533366089506,863.0628844412207,1.8959442281971652
0,0,left_shoulder,733.18,1431.3,715,640,455.21533366089506,791.5088138485887,1.7387569251746906
0,0,left_shoulder,331.39,1768.8,715,640,455.21533366089506,1192.2021943026275,2.6189851398783026
0,0,left_shoulder,756.04,1775.2,715,640,455.21533366089506,1135.9416013158423,2.4953939758146255
0,0,left_shoulder,383.69,653.09,715,640,455.21533366089506,331.5684909637826,0.7283772457690956
0,0,left_shoulder,713.88,647.58,715,640,455.21533366089506,7.662297305638867,0.01683224781559482
0,0,left_shoulder,317.92,878.92,715,640,455.21533366089506,463.41697508831066,1.0180170587872273
0,0,left_shoulder,786.71,878.04,715,640,455.21533366089506,248.60684966428417,0.5461302185604311
0,0,left_shoulder,181.76,700.16,715,640,455.21533366089506,536.62288732405,1.1788330656800725
0,0,left_shoulder,923.21,721.01,715,640,455.21533366089506,223.41446730236612,0.4907885362859831
0,0,left_shoulder,411.7,998.13,715,640,455.21533366089506,469.3058564518453,1.0309535328646173
0,0,left_shoulder,679.78,1002.79,715,640,455.21533366089506,364.4955863930316,0.800710256092903
0,0,left_shoulder,345.56,1426.61,715,640,455.21533366089506,869.0461470485902,1.9090880354570205
0,0,left_shoulder,738.79,1435.59,715,640,455.21533366089506,795.9456088201001,1.7485035102376985
0,0,left_shoulder,331.52,1768.8,715,640,455.21533366089506,1192.1603710910708,2.6188932642131744
0,0,left_shoulder,756.17,1775.2,715,640,455.21533366089506,1135.9463054651835,2.495404309713757
0,0,left_shoulder,386.99,662.99,715,640,455.21533366089506,328.8146897570119,0.7223277983908091
0,0,left_shoulder,713.22,658.13,715,640,455.21533366089506,18.217170471837818,0.040018797972671966
0,0,left_shoulder,317.7,882.22,715,640,455.21533366089506,465.3147519690301,1.0221860239788374
0,0,left_shoulder,786.05,880.9,715,640,455.21533366089506,251.15913779912523,0.5517369895677152
0,0,left_shoulder,183.41,704.78,715,640,455.21533366089506,535.5225266036902,1.176415834451259
0,0,left_shoulder,922.22,727.28,715,640,455.21533366089506,224.85089904200962,0.49394403574618706
0,0,left_shoulder,413.35,1000.44,715,640,455.21533366089506,470.0103361629402,1.032501107515562
0,0,left_shoulder,678.79,1005.1,715,640,455.21533366089506,366.891229249215,0.8059729146174245
0,0,left_shoulder,340.61,1430.9,715,640,455.21533366089506,875.0375318236356,1.9222496851907014
0,0,left_shoulder,744.39,1439.88,715,640,455.21533366089506,800.4197564403319,1.7583321502007905
0,0,left_shoulder,331.65,1768.8,715,640,455.21533366089506,1192.118560588669,2.6188014164670417
0,0,left_shoulder,756.3,1775.2,715,640,455.21533366089506,1135.951024472446,2.495414676252214
0,0,left_shoulder,390.29,672.88,715,640,455.21533366089506,326.37046205194486,0.7169584104894607
0,0,left_shoulder,712.56,668.69,715,640,455.21533366089506,28.79357046286555,0.06325263745248712
0,0,left_shoulder,317.48,885.52,715,640,455.21533366089506,467.2282320237081,1.0263894853150133
0,0,left_shoulder,785.39,883.76,715,640,455.21533366089506,253.71970696025957,0.5573619520234874
0,0,left_shoulder,185.06,709.4,715,640,455.21533366089506,534.4649320582222,1.1740925503541204
0,0,left_shoulder,921.23,733.54,715,640,455.21533366089506,226.45207991979228,0.49746144994422337
0,0,left_shoulder,415.0,1002.75,715,640,455.21533366089506,470.7308811837184,1.0340839738372727
0,0,left_shoulder,677.8,1007.41,715,640,455.21533366089506,369.2884348310951,0.8112390060792423
0,0,left_shoulder,335.66,1435.19,715,640,455.21533366089506,881.0368730649133,1.9354288133914812
0,0,left_shoulder,750.0,1444.17,715,640,455.21533366089506,804.9312945214642,1.7682429281283485
0,0,left_shoulder,331.78,1768.8,715,640,455.21533366089506,1192.0767627967589,2.6187095966428413
0,0,left_shoulder,756.43,1775.2,715,640,455.21533366089506,1135.955758337445,2.49542507542959
0,0,left_shoulder,393.59,682.78,715,640,455.21533366089506,324.24453195081026,0.7122882468461634
0,0,left_shoulder,711.9,679.25,715,640,455.21533366089506,39.37223006130082,0.08649144075324688
0,0,left_shoulder,317.26,888.82,715,640,455.21533366089506,469.1572231139579,1.0306270207133414
0,0,left_shoulder,784.73,886.62,715,640,455.21533366089506,256.2883089413171,0.5630045606772875
0,0,left_shoulder,186.7,714.02,715,640,455.21533366089506,533.4602613128741,1.1718855272794177
0,0,left_shoulder,920.24,739.81,715,640,455.21533366089506,228.22246537096208,0.5013505664134165
0,0,left_shoulder,416.65,1005.06,715,640,455.21533366089506,471.4674178562077,1.0357019700206747
0,0,left_shoulder,676.82,1009.72,715,640,455.21533366089506,371.68614555831914,0.8165062072254368
0,0,left_shoulder,330.71,1439.48,715,640,455.21533366089506,887.0440093366282,1.94862506542325
0,0,left_shoulder,755.61,1448.46,715,640,455.21533366089506,809.479304059097,1.778233825185917
0,0,left_shoulder,331.91,1768.8,715,640,455.21533366089506,1192.0349777166775,2.61861780474351
0,0,left_shoulder,756.57,1775.2,715,640,455.21533366089506,1135.9608729617407,2.495436311044732
0,0,left_shoulder,395.57,689.38,715,640,455.21533366089506,323.2242399635275,0.7100469076120971
0,0,left_shoulder,711.9,687.16,715,640,455.21533366089506,47.2617773681862,0.10382290286247928
0,0,left_shoulder,317.04,892.12,715,640,455.21533366089506,471.1015347035074,1.0348982116108736
0,0,left_shoulder,784.07,889.47,715,640,455.21533366089506,258.85506717080125,0.5686431190466684
0,0,left_shoulder,187.36,724.91,715,640,455.21533366089506,534.4283653587261,1.174012221997863
0,0,left_shoulder,918.59,749.05,715,640,455.21533366089506,230.95625256745052,0.5073560477633151
0,0,left_shoulder,416.65,1010.34,715,640,455.21533366089506,475.56749058361845,1.0447088562659983
0,0,left_shoulder,676.81,1016.32,715,640,455.21533366089506,378.2528499562165,0.8309316975644532
0,0,left_shoulder,321.48,1448.71,715,640,455.21533366089506,899.3719222323988,1.9757065628689272
0,0,left_shoulder,762.21,1456.38,715,640,455.21533366089506,817.7439015364164,1.79638918346626
0,0,left_shoulder,332.05,1768.8,715,640,455.21533366089506,1191.9899926173875,2.6185189831618025
0,0,left_shoulder,756.7,1775.2,715,640,455.21533366089506,1135.9656376845207,2.4954467780093257
0,0,left_shoulder,397.55,695.98,715,640,455.21533366089506,322.34804621712846,0.7081221179980202
0,0,left_shoulder,711.9,695.08,715,640,455.21533366089506,55.1671677721451,0.1211891684941372
0,0,left_shoulder,316.82,895.42,715,640,455.21533366089506,473.0609778876292,1.039202643028778
0,0,left_shoulder,783.41,892.33,715,640,455.21533366089506,261.43901200853713,0.574319432313525
0,0,left_shoulder,188.02,735.79,715,640,455.21533366089506,535.6152018940463,1.1766194200589997
0,0,left_shoulder,916.94,758.29,715,640,455.21533366089506,234.03480019005724,0.5141188859081743
0,0,left_shoulder,416.65,1015.61,715,640,455.21533366089506,479.682806237622,1.0537492276017082
0,0,left_shoulder,676.81,1022.92,715,640,455.21533366089506,384.8197012887983,0.8453575106840825
0,0,left_shoulder,312.24,1457.95,715,640,455.21533366089506,911.7334150397254,2.0028618274069516
0,0,left_shoulder,768.81,1464.29,715,640,455.21533366089506,826.0445025541904,1.814623632976165
0,0,left_shoulder,332.18,1768.8,715,640,455.21533366089506,1191.9482339430685,2.6184272492696614
0,0,left_shoulder,756.83,1775.2,715,640,455.21533366089506,1135.9704172644638,2.495457277611579
0,0,left_shoulder,399.53,702.57,715,640,455.21533366089506,321.61518278837525,0.7065121910589177
0,0,left_shoulder,711.9,703.0,715,640,455.21533366089506,63.076223729706584,0.13856348647669708
0,0,left_shoulder,316.6,898.72,715,640,455.21533366089506,475.0353654203021,1.0435399036320065
0,0,left_shoulder,782.75,895.19,715,640,455.21533366089506,264.0302986401372,0.5800118737582378
0,0,left_shoulder,188.68,746.68,715,640,455.21533366089506,537.0226855543441,1.1797113274624225
0,0,left_shoulder,915.29,767.52,715,640,455.21533366089506,237.43932803981733,0.5215978252101098
0,0,left_shoulder,416.65,1020.89,715,640,455.21533366089506,483.82839375133824,1.0628560990253417
0,0,left_shoulder,676.81,1029.51,715,640,455.21533366089506,391.3777155127767,0.8597639107744268
0,0,left_shoulder,303.0,1467.19,715,640,455.21533366089506,924.11433064313,2.0300597592161367
0,0,left_shoulder,775.4,1472.21,715,640,455.21533366089506,834.3989717754931,1.8329764181385517
0,0,left_shoulder,332.31,1768.8,715,640,455.21533366089506,1191.9064879846908,2.618335543311424
0,0,left_shoulder,756.96,1775.2,715,640,455.21533366089506,1135.9752117013822,2.4954678098510796
0,0,left_shoulder,401.51,709.17,715,640,455.21533366089506,321.0303241128476,0.7052273954198426
0,0,left_shoulder,711.9,710.92,715,640,455.21533366089506,70.98772006481117,0.15594316538926667
0,0,left_shoulder,316.38,902.01,715,640,455.21533366089506,477.01901901286914,1.047897519568654
0,0,left_shoulder,782.09,898.05,715,640,455.21533366089506,266.62871300743285,0.5857199731458373
0,0,left_shoulder,189.34,757.57,715,640,455.21533366089506,538.6475104370204,1.183280681925088
0,0,left_shoulder,913.64,776.76,715,640,455.21533366089506,241.166223173976,0.5297849288917598
0,0,left_shoulder,416.65,1026.17,715,640,455.21533366089506,487.9958928105851,1.0720111049117456
0,0,left_shoulder,676.81,1036.11,715,640,455.21533366089506,397.946740406301,0.8741944986913482
0,0,left_shoulder,293.76,1476.42,715,640,455.21533366089506,936.5049674187533,2.0572790461324546
0,0,left_shoulder,782.0,1480.13,715,640,455.21533366089506,842.797375945132,1.8514257179503526
0,0,left_shoulder,332.44,1768.8,715,640,455.21533366089506,1191.8647547435908,2.618243865290026
0,0,left_shoulder,757.09,1775.2,715,640,455.21533366089506,1135.9800209950877,2.4954783747274134
0,0,left_shoulder,403.49,715.77,715,640,455.21533366089506,320.59253422374013,0.7042656749839629
0,0,left_shoulder,711.9,718.83,715,640,455.21533366089506,78.89093040394445,0.17330464193614556
0,0,left_shoulder,316.16,905.31,715,640,455.21533366089506,479.02269434756425,1.0522991185187187
0,0,left_shoulder,781.43,900.91,715,640,455.21533366089506,269.2340487382678,0.5914432771256979
0,0,left_shoulder,190.0,768.45,715,640,455.21533366089506,540.485339764179,1.1873179565756993
0,0,left_shoulder,911.99,786.0,715,640,455.21533366089506,245.19596265028508,0.5386373096846067
0,0,left_shoulder,416.65,1031.45,715,640,455.21533366089506,492.1847468176966,1.0812130225480086
0,0,left_shoulder,676.81,1042.71,715,640,455.21533366089506,404.51677369424374,0.8886273018113701
0,0,left_shoulder,284.53,1485.66,715,640,455.21533366089506,948.9179398135542,2.084547399100652
0,0,left_shoulder,788.6,1488.05,715,640,455.21533366089506,851.2377825848662,1.8699672872157276
0,0,left_shoulder,332.57,1768.8,715,640,455.21533366089506,1191.8230342211045,2.6181522152084025
0,0,left_shoulder,757.23,1775.2,715,640,455.21533366089506,1135.9852168492334,2.4954897887852487
0,0,left_shoulder,405.47,726.33,715,640,455.21533366089506,321.3435697193892,0.7059155216391912
0,0,left_shoulder,708.6,731.37,715,640,455.21533366089506,91.59386933632622,0.2012099825366549
0,0,left_shoulder,316.82,919.83,715,640,455.21533366089506,486.67457433073287,1.069108481950375
0,0,left_shoulder,782.75,916.09,715,640,455.21533366089506,284.2811119297236,0.6244981021256503
0,0,left_shoulder,190.66,779.34,715,640,455.21533366089506,542.5385435155737,1.1918283576970379
0,0,left_shoulder,910.34,795.23,715,640,455.21533366089506,249.5076521872626,0.5481090678134518
0,0,left_shoulder,418.63,1040.03,715,640,455.21533366089506,497.8545749513607,1.0936682886922018
0,0,left_shoulder,676.15,1049.97,715,640,455.21533366089506,411.8066577897934,0.9046414462316021
0,0,left_shoulder,276.61,1489.62,715,640,455.21533366089506,956.0543585487176,2.1002244165635116
0,0,left_shoulder,793.22,1492.67,715,640,455.21533366089506,856.2502538977727,1.8809784965100096
0,0,left_shoulder,332.71,1768.8,715,640,455.21533366089506,1191.7781186529646,2.6180535463701218
0,0,left_shoulder,757.36,1775.2,715,640,455.21533366089506,1135.9900569987399,2.4955004214444507
0,0,left_shoulder,407.44,736.88,715,640,455.21533366089506,322.45757550412736,0.708362727834508
0,0,left_shoulder,705.3,743.91,715,640,455.21533366089506,104.36176550825495,0.22925801876875587
0,0,left_shoulder,317.48,934.34,715,640,455.21533366089506,494.6293420330015,1.0865832177820864
0,0,left_shoulder,784.07,931.26,715,640,455.21533366089506,299.33768974186995,0.6575738284880722
0,0,left_shoulder,191.32,790.23,715,640,455.21533366089506,544.8025287202695,1.1968017956225325
0,0,left_shoulder,908.69,804.47,715,640,455.21533366089506,254.09879377911267,0.5581947157526975
0,0,left_shoulder,420.61,1048.6,715,640,455.21533366089506,503.6064257929995,1.1063037392500328
0,0,left_shoulder,675.49,1057.22,715,640,455.21533366089506,419.08658830843063,0.9206337250067724
0,0,left_shoulder,268.69,1493.58,715,640,455.21533366089506,963.2193065444649,2.1159641060377785
0,0,left_shoulder,797.84,1497.28,715,640,455.21533366089506,861.2731645651105,1.8920126385872171
0,0,left_shoulder,332.84,1768.8,715,640,455.21533366089506,1191.7364245503281,2.6179619543266353
0,0,left_shoulder,757.49,1775.2,715,640,455.21533366089506,1135.994912004451,2.495511086739207
0,0,left_shoulder,409.42,747.44,715,640,455.21533366089506,323.91741231369457,0.7115696426759459
0,0,left_shoulder,702.01,756.44,715,640,455.21533366089506,117.16233908556117,0.25737783950142434
0,0,left_shoulder,318.14,948.86,715,640,455.21533366089506,502.8840415045998,1.1047168324940801
0,0,left_shoulder,785.39,946.44,715,640,455.21533366089506,314.4204600530952,0.6907070935517242
0,0,left_shoulder,191.98,801.11,715,640,455.21533366089506,547.2717355208471,1.2022260566655865
0,0,left_shoulder,907.04,813.71,715,640,455.21533366089506,258.9488862690859,0.5688492173288378
0,0,left_shoulder,422.59,1057.18,715,640,455.21533366089506,509.45339384481485,1.1191481397336311
0,0,left_shoulder,674.83,1064.48,715,640,455.21533366089506,426.376476016208,0.936647877362211
0,0,left_shoulder,260.77,1497.54,715,640,455.21533366089506,970.4121518715642,2.131765079324978
0,0,left_shoulder,802.46,1501.9,715,640,455.21533366089506,866.3260711764365,1.9031126746310163
0,0,left_shoulder,332.97,1768.8,715,640,455.21533366089506,1191.6947431704143,2.6178703902319493
0,0,left_shoulder,757.62,1775.2,715,640,455.21533366089506,1135.9997818661761,2.4955217846690987
0,0,left_shoulder,411.4,758.0,715,640,455.21533366089506,325.7252830223654,0.7155411053552271
0,0,left_shoulder,698.71,768.98,715,640,455.21533366089506,130.0046326097651,0.2855893090512849
0,0,left_shoulder,318.8,963.37,715,640,455.21533366089506,511.4123550521634,1.1234515123630069
0,0,left_shoulder,786.71,961.61,715,640,455.21533366089506,329.50768761896893,0.7238501501454916
0,0,left_shoulder,192.64,812.0,715,640,455.21533366089506,549.9490609138269,1.2081075048396812
0,0,left_shoulder,905.39,822.94,715,640,455.21533366089506,264.03673172496286,0.5800260057181038
0,0,left_shoulder,424.57,1065.76,715,640,455.21533366089506,515.3844802669169,1.1321773283033647
0,0,left_shoulder,674.18,1071.74,715,640,455.21533366089506,433.665424031015,0.952659965435318
0,0,left_shoulder,252.86,1501.5,715,640,455.21533366089506,977.6275515757521,2.147615599223244
0,0,left_shoulder,807.07,1506.52,715,640,455.21533366089506,871.3976103364066,1.9142536419600036
0,0,left_shoulder,333.1,1768.8,715,640,455.21533366089506,1191.6530745145585,2.6177788540889977
0,0,left_shoulder,757.75,1775.2,715,640,455.21533366089506,1136.0046665837249,2.4955325152337076
0,0,left_shoulder,413.38,768.55,715,640,455.21533366089506,327.87150974123995,0.7202558558483935
0,0,left_shoulder,695.41,781.51,715,640,455.21533366089506,142.8595401084576,0.31382848850798684
0,0,left_shoulder,319.46,977.89,715,640,455.21533366089506,520.2129791729537,1.142784393902859
0,0,left_shoulder,788.03,976.79,715,640,455.21533366089506,344.6170120583138,0.7570417483235097
0,0,left_shoulder,193.3,822.89,715,640,455.21533366089506,552.8287638138956,1.2144335283435685
0,0,left_shoulder,903.74,832.18,715,640,455.21533366089506,269.36209829892545,0.5917245716058901
0,0,left_shoulder,426.55,1074.33,715,640,455.21533366089506,521.3884841459388,1.1453666992121543
0,0,left_shoulder,673.52,1079.0,715,640,455.21533366089506,440.95531565001005,0.9686741263827731
0,0,left_shoulder,244.94,1505.46,715,640,455.21533366089506,984.8743144178347,2.1635350164884826
0,0,left_shoulder,811.69,1511.14,715,640,455.21533366089506,876.4895068966886,1.925439329663738
0,0,left_shoulder,333.23,1768.8,715,640,455.21533366089506,1191.6114185840952,2.6176873459007113
0,0,left_shoulder,757.89,1775.2,715,640,455.21533366089506,1136.0099436624664,2.495544107722693
0,0,left_shoulder,410.22,788.28,715,640,455.21533366089506,338.93628722814555,0.7445625447244498
0,0,left_shoulder,698.29,798.7,715,640,455.21533366089506,159.57729819745668,0.3505534335017174
0,0,left_shoulder,317.48,993.07,715,640,455.21533366089506,531.6771344528557,1.167968420960353
0,0,left_shoulder,785.51,993.97,715,640,455.21533366089506,360.9243979007238,0.7928652029318246
0,0,left_shoulder,193.33,839.11,715,640,455.21533366089506,558.3765584263007,1.226620715817657
0,0,left_shoulder,904.72,845.23,715,640,455.21533366089506,279.4870861059595,0.6139667657024899
0,0,left_shoulder,423.25,1092.81,715,640,455.21533366089506,538.660336947134,1.1833088587222327
0,0,left_shoulder,673.52,1097.47,715,640,455.21533366089506,459.3467005432825,1.0090756320732048
0,0,left_shoulder,239.0,1514.69,715,640,455.21533366089506,995.8205642082313,2.187581328158974
0,0,left_shoulder,817.63,1519.06,715,640,455.21533366089506,885.030734212095,1.9442023780143216
0,0,left_shoulder,333.37,1768.8,715,640,455.21533366089506,1191.566572584176,2.6175888298872927
0,0,left_shoulder,758.02,1775.2,715,640,455.21533366089506,1136.0148592338041,2.4955549060657503
0,0,left_shoulder,407.07,808.01,715,640,455.21533366089506,350.782332793429,0.7705854940614508
0,0,left_shoulder,701.18,815.88,715,640,455.21533366089506,176.42212673018088,0.38755752208822464
0,0,left_shoulder,315.5,1008.24,715,640,455.21533366089506,543.3239803284961,1.1935537758779367
0,0,left_shoulder,782.98,1011.15,715,640,455.21533366089506,377.3242675736613,0.8288918225560974
0,0,left_shoulder,193.35,855.34,715,640,455.21533366089506,564.3492164431524,1.239741227310139
0,0,left_shoulder,905.7,858.27,715,640,455.21533366089506,289.84182393160586,0.6367136660372662
0,0,left_shoulder,419.95,1111.28,715,640,455.21533366089506,556.0209896217947,1.2214460904693363
0,0,left_shoulder,673.51,1115.94,715,640,455.21533366089506,477.7450195449452,1.049492370353309
0,0,left_shoulder,233.06,1523.93,715,640,455.21533366089506,1006.7762454984722,2.2116483585951725
0,0,left_shoulder,823.57,1526.97,715,640,455.21533366089506,893.5900770487551,1.9630052218636815
0,0,left_shoulder,333.5,1768.8,715,640,455.21533366089506,1191.5249430876383,2.617497379768065
0,0,left_shoulder,758.15,1775.2,715,640,455.21533366089506,1136.0197896603738,2.4955657370422246
0,0,left_shoulder,403.91,827.74,715,640,455.21533366089506,363.3501007293104,0.7981938960781622
0,0,left_shoulder,704.07,833.06,715,640,455.21533366089506,193.36915084883623,0.42478611011131556
0,0,left_shoulder,313.52,1023.42,715,640,455.21533366089506,555.1550115057955,1.2195437421696098
0,0,left_shoulder,780.46,1028.33,715,640,455.21533366089506,393.80858357836735,0.8651039507200089
0,0,left_shoulder,193.37,871.57,715,640,455.21533366089506,570.7210542813364,1.2537386420873189
0,0,left_shoulder,906.68,871.32,715,640,455.21533366089506,300.41665200184895,0.6599440523803604
0,0,left_shoulder,416.65,1129.76,715,640,455.21533366089506,573.4784914013777,1.259796076703736
0,0,left_shoulder,673.51,1134.42,715,640,455.21533366089506,496.1577939526901,1.0899408637282295
0,0,left_shoulder,227.12,1533.17,715,640,455.21533366089506,1017.7325499855058,2.23571675804675
0,0,left_shoulder,829.51,1534.89,715,640,455.21533366089506,902.1865950012781,1.9818897306155918
0,0,left_shoulder,333.63,1768.8,715,640,455.21533366089506,1191.4833263205994,2.6174059576125237
