frame_index,timestamp_sec,landmark_index,landmark_name,x_norm,y_norm,z_rel,visibility,pose_detected
0,0.0,27,left_ankle,0.6968073844909668,0.9108105897903442,0.19533732533454895,0.9719699621200562,True
0,0.0,28,right_ankle,0.31622055172920227,0.9057287573814392,0.1548789143562317,0.983223021030426,True
0,0.0,29,left_heel,0.6751428246498108,0.9340860843658447,0.2051142156124115,0.8203905820846558,True
0,0.0,30,right_heel,0.33591166138648987,0.9297157526016235,0.1672244817018509,0.878608226776123,True
0,0.0,31,left_foot_index,0.7796506881713867,0.9945229291915894,0.04891523718833923,0.9556554555892944,True
0,0.0,32,right_foot_index,0.22669720649719238,0.9871721267700195,0.024910608306527138,0.9657881855964661,True
1,0.03333333507180214,0,nose,0.5225831866264343,0.23443889617919922,-0.6534348130226135,0.9999744296073914,True
1,0.03333333507180214,1,left_eye_inner,0.5447345972061157,0.21526384353637695,-0.5933701395988464,0.9999182224273682,True
1,0.03333333507180214,2,left_eye,0.5575627684593201,0.2160094529390335,-0.594118058681488,0.9999008178710938,True
1,0.03333333507180214,3,left_eye_outer,0.5689073204994202,0.21703799068927765,-0.5940128564834595,0.9999240636825562,True
1,0.03333333507180214,4,right_eye_inner,0.5023670792579651,0.21413986384868622,-0.5957273840904236,0.9999563694000244,True
1,0.03333333507180214,5,right_eye,0.48788806796073914,0.21434660255908966,-0.5965900421142578,0.9999558329582214,True
1,0.03333333507180214,6,right_eye_outer,0.4761577546596527,0.21529005467891693,-0.5970607399940491,0.9999613165855408,True
1,0.03333333507180214,7,left_ear,0.5843341946601868,0.2256859391927719,-0.23511908948421478,0.9999501705169678,True
1,0.03333333507180214,8,right_ear,0.45675021409988403,0.22594456374645233,-0.24492840468883514,0.9999233484268188,True
1,0.03333333507180214,9,mouth_left,0.5463406443595886,0.2555554211139679,-0.5126845240592957,0.9999492168426514,True
1,0.03333333507180214,10,mouth_right,0.49774080514907837,0.2553705871105194,-0.5210777521133423,0.999944806098938,True
1,0.03333333507180214,11,left_shoulder,0.6618849039077759,0.333792507648468,-0.01879948005080223,0.9999526143074036,True
1,0.03333333507180214,12,right_shoulder,0.37035471200942993,0.33135610818862915,-0.014222362078726292,0.9999040961265564,True
1,0.03333333507180214,13,left_elbow,0.7364814281463623,0.44784054160118103,-0.2622194290161133,0.9419692754745483,True
1,0.03333333507180214,14,right_elbow,0.2919955551624298,0.43806082010269165,-0.3182259500026703,0.89149010181427,True
1,0.03333333507180214,15,left_wrist,0.8474975228309631,0.3650398254394531,-0.8838812112808228,0.9711312055587769,True
1,0.03333333507180214,16,right_wrist,0.18040648102760315,0.36349260807037354,-0.9782270789146423,0.9816418886184692,True
1,0.03333333507180214,17,left_pinky,0.8584644794464111,0.344154417514801,-1.0020768642425537,0.9625740051269531,True
1,0.03333333507180214,18,right_pinky,0.15734508633613586,0.34443777799606323,-1.1167775392532349,0.9835128784179688,True
1,0.03333333507180214,19,left_index,0.8483596444129944,0.33403077721595764,-1.0479795932769775,0.9622324705123901,True
1,0.03333333507180214,20,right_index,0.1668611764907837,0.3339000940322876,-1.1461869478225708,0.9832660555839539,True
1,0.03333333507180214,21,left_thumb,0.8377382159233093,0.3414459824562073,-0.9171774387359619,0.9532522559165955,True
1,0.03333333507180214,22,right_thumb,0.18038423359394073,0.33963876962661743,-1.0135407447814941,0.9792865514755249,True
1,0.03333333507180214,23,left_hip,0.5880559682846069,0.5705469846725464,-0.005948233418166637,0.9999831914901733,True
1,0.03333333507180214,24,right_hip,0.4179312288761139,0.5681262612342834,0.005485017318278551,0.9999812245368958,True
1,0.03333333507180214,25,left_knee,0.6530469655990601,0.7451711893081665,-0.006465987768024206,0.9824621677398682,True
1,0.03333333507180214,26,right_knee,0.3622409999370575,0.7438628077507019,-0.039244506508111954,0.97767174243927,True
1,0.03333333507180214,27,left_ankle,0.6968122720718384,0.9109877347946167,0.4223881661891937,0.9741166830062866,True
1,0.03333333507180214,28,right_ankle,0.3162187337875366,0.9058025479316711,0.36843442916870117,0.9841896891593933,True
1,0.03333333507180214,29,left_heel,0.675550639629364,0.9354844689369202,0.44317522644996643,0.8321122527122498,True
1,0.03333333507180214,30,right_heel,0.33618953824043274,0.9298635721206665,0.3947939872741699,0.8840227723121643,True
1,0.03333333507180214,31,left_foot_index,0.7760551571846008,0.9927936792373657,0.10313669592142105,0.958891749382019,True
1,0.03333333507180214,32,right_foot_index,0.22669607400894165,0.9866319894790649,0.0677039697766304,0.967570424079895,True
2,0.06666667014360428,0,nose,0.5228269100189209,0.23501041531562805,-0.7196739912033081,0.9999741911888123,True
2,0.06666667014360428,1,left_eye_inner,0.5448974967002869,0.21630807220935822,-0.6585022807121277,0.9999198913574219,True
2,0.06666667014360428,2,left_eye,0.5576557517051697,0.21679221093654633,-0.6592594981193542,0.9999029636383057,True
2,0.06666667014360428,3,left_eye_outer,0.5698111653327942,0.21753087639808655,-0.6591517925262451,0.9999246597290039,True
2,0.06666667014360428,4,right_eye_inner,0.502687394618988,0.21485839784145355,-0.66273033618927,0.9999566078186035,True
2,0.06666667014360428,5,right_eye,0.488569974899292,0.21480265259742737,-0.6636032462120056,0.999956488609314,True
2,0.06666667014360428,6,right_eye_outer,0.4770813584327698,0.2154056280851364,-0.6641035676002502,0.999961793422699,True
2,0.06666667014360428,7,left_ear,0.5842576026916504,0.22568722069263458,-0.28824102878570557,0.9999493956565857,True
2,0.06666667014360428,8,right_ear,0.4567610025405884,0.2257835417985916,-0.3061763644218445,0.9999221563339233,True
2,0.06666667014360428,9,mouth_left,0.5464211106300354,0.2556619942188263,-0.5740662217140198,0.9999485015869141,True
2,0.06666667014360428,10,mouth_right,0.4985922873020172,0.2553907036781311,-0.5848515629768372,0.9999443292617798,True
2,0.06666667014360428,11,left_shoulder,0.6627997159957886,0.3343387246131897,-0.05123195797204971,0.9999477863311768,True
2,0.06666667014360428,12,right_shoulder,0.3704586625099182,0.33137139678001404,-0.06848060339689255,0.9998974800109863,True
2,0.06666667014360428,13,left_elbow,0.7368975877761841,0.4489118158817291,-0.293838232755661,0.941796064376831,True
2,0.06666667014360428,14,right_elbow,0.29220661520957947,0.4400731921195984,-0.3845328986644745,0.8933472633361816,True
2,0.06666667014360428,15,left_wrist,0.8469675779342651,0.3651023805141449,-0.9251118898391724,0.9717808365821838,True
2,0.06666667014360428,16,right_wrist,0.1807047426700592,0.3636220097541809,-1.0531387329101562,0.981618344783783,True
2,0.06666667014360428,17,left_pinky,0.8574824929237366,0.34541624784469604,-1.0444765090942383,0.9631585478782654,True
2,0.06666667014360428,18,right_pinky,0.16042347252368927,0.3443826735019684,-1.1949375867843628,0.9829621911048889,True
2,0.06666667014360428,19,left_index,0.8484624028205872,0.3345796763896942,-1.0914207696914673,0.9627736806869507,True
2,0.06666667014360428,20,right_index,0.16898563504219055,0.33392244577407837,-1.2219948768615723,0.9826698899269104,True
2,0.06666667014360428,21,left_thumb,0.8387650847434998,0.3415452241897583,-0.9590798616409302,0.9529178142547607,True
2,0.06666667014360428,22,right_thumb,0.1811666637659073,0.3396602272987366,-1.0873697996139526,0.9780794978141785,True
2,0.06666667014360428,23,left_hip,0.5886040925979614,0.5709466934204102,-0.00024435974773950875,0.9999820590019226,True
2,0.06666667014360428,24,right_hip,0.417778342962265,0.5682451725006104,-0.00011074403300881386,0.9999802708625793,True
2,0.06666667014360428,25,left_knee,0.6530357003211975,0.7454275488853455,0.007204321213066578,0.9835129976272583,True
2,0.06666667014360428,26,right_knee,0.3619081377983093,0.743974506855011,-0.042438436299562454,0.9788904190063477,True
2,0.06666667014360428,27,left_ankle,0.696763813495636,0.9110010862350464,0.45873135328292847,0.9762274622917175,True
2,0.06666667014360428,28,right_ankle,0.3163534104824066,0.9057313799858093,0.3921918570995331,0.9852422475814819,True
2,0.06666667014360428,29,left_heel,0.6757073402404785,0.9356439113616943,0.4808717370033264,0.8440807461738586,True
2,0.06666667014360428,30,right_heel,0.3376219570636749,0.9298369884490967,0.42050108313560486,0.8903429508209229,True
2,0.06666667014360428,31,left_foot_index,0.7739399075508118,0.9924699664115906,0.12820440530776978,0.962091326713562,True
2,0.06666667014360428,32,right_foot_index,0.2256348729133606,0.9866045117378235,0.08170080184936523,0.9695541858673096,True
3,0.10000000149011612,0,nose,0.5230712294578552,0.2357221096754074,-0.8102331757545471,0.9999745488166809,True
3,0.10000000149011612,1,left_eye_inner,0.545066773891449,0.21710722148418427,-0.7490720152854919,0.9999227523803711,True
3,0.10000000149011612,2,left_eye,0.5578604340553284,0.21745102107524872,-0.749864935874939,0.9999067783355713,True
3,0.10000000149011612,3,left_eye_outer,0.570811927318573,0.2180386185646057,-0.7497524619102478,0.9999266266822815,True
3,0.10000000149011612,4,right_eye_inner,0.5027921199798584,0.21554851531982422,-0.7528536915779114,0.9999576210975647,True
3,0.10000000149011612,5,right_eye,0.4889589548110962,0.21539026498794556,-0.7537215352058411,0.9999578595161438,True
3,0.10000000149011612,6,right_eye_outer,0.4776512384414673,0.21580149233341217,-0.7542270421981812,0.9999627470970154,True
3,0.10000000149011612,7,left_ear,0.5845226645469666,0.22576235234737396,-0.3683112561702728,0.9999499320983887,True
3,0.10000000149011612,8,right_ear,0.45705753564834595,0.22580941021442413,-0.38459354639053345,0.9999223947525024,True
3,0.10000000149011612,9,mouth_left,0.5467172861099243,0.2559751272201538,-0.6602416038513184,0.9999485015869141,True
3,0.10000000149011612,10,mouth_right,0.49915018677711487,0.25550463795661926,-0.6704546809196472,0.9999445676803589,True
3,0.10000000149011612,11,left_shoulder,0.6633269190788269,0.33491334319114685,-0.11758893728256226,0.9999437928199768,True
3,0.10000000149011612,12,right_shoulder,0.3705284297466278,0.3314165771007538,-0.1330460011959076,0.9998906850814819,True
3,0.10000000149011612,13,left_elbow,0.7367188334465027,0.45028236508369446,-0.375833660364151,0.9418690800666809,True
3,0.10000000149011612,14,right_elbow,0.2922067642211914,0.4432448446750641,-0.46934977173805237,0.8938228487968445,True
3,0.10000000149011612,15,left_wrist,0.8466704487800598,0.36528921127319336,-1.032296061515808,0.9724997878074646,True
3,0.10000000149011612,16,right_wrist,0.18221019208431244,0.36529824137687683,-1.1689146757125854,0.981234610080719,True
3,0.10000000149011612,17,left_pinky,0.8570672869682312,0.34642255306243896,-1.1589751243591309,0.9640610814094543,True
3,0.10000000149011612,18,right_pinky,0.16147245466709137,0.3453693389892578,-1.3188340663909912,0.9822255969047546,True
3,0.10000000149011612,19,left_index,0.8487672805786133,0.3353084921836853,-1.208345890045166,0.963666558265686,True
3,0.10000000149011612,20,right_index,0.1699923574924469,0.3349555730819702,-1.3463586568832397,0.9818906784057617,True
3,0.10000000149011612,21,left_thumb,0.8405053615570068,0.3418735861778259,-1.0679861307144165,0.9531163573265076,True
3,0.10000000149011612,22,right_thumb,0.18209783732891083,0.34093835949897766,-1.2042790651321411,0.9766353368759155,True
3,0.10000000149011612,23,left_hip,0.5886188745498657,0.5719105005264282,0.0015880989376455545,0.9999811053276062,True
3,0.10000000149011612,24,right_hip,0.4169565439224243,0.5691354870796204,-0.001901612733490765,0.9999793171882629,True
3,0.10000000149011612,25,left_knee,0.6530234217643738,0.7452718019485474,0.003784084226936102,0.9845576882362366,True
3,0.10000000149011612,26,right_knee,0.3609949052333832,0.7439279556274414,-0.046913031488657,0.9801000952720642,True
3,0.10000000149011612,27,left_ankle,0.6967413425445557,0.911058783531189,0.43663495779037476,0.9782567620277405,True
3,0.10000000149011612,28,right_ankle,0.3166484832763672,0.9057028293609619,0.38543015718460083,0.9862987399101257,True
3,0.10000000149011612,29,left_heel,0.6757458448410034,0.9362716674804688,0.4561039209365845,0.8560113310813904,True
3,0.10000000149011612,30,right_heel,0.3389931917190552,0.9298993945121765,0.4125940501689911,0.8972403407096863,True
3,0.10000000149011612,31,left_foot_index,0.7717593312263489,0.9922289252281189,0.10974442958831787,0.965222954750061,True
3,0.10000000149011612,32,right_foot_index,0.2250892072916031,0.9865203499794006,0.07371021807193756,0.9716184139251709,True
4,0.13333334028720856,0,nose,0.5231863260269165,0.23653526604175568,-0.7745926976203918,0.9999744296073914,True
4,0.13333334028720856,1,left_eye_inner,0.5452690720558167,0.21799984574317932,-0.7127623558044434,0.99992436170578,True
4,0.13333334028720856,2,left_eye,0.5580140352249146,0.21836930513381958,-0.7135382294654846,0.9999088644981384,True
4,0.13333334028720856,3,left_eye_outer,0.5714005827903748,0.21898989379405975,-0.7134235501289368,0.9999274015426636,True
4,0.13333334028720856,4,right_eye_inner,0.5029873251914978,0.21651096642017365,-0.7158976793289185,0.9999578595161438,True
4,0.13333334028720856,5,right_eye,0.4892682135105133,0.2163281887769699,-0.716755747795105,0.9999584555625916,True
4,0.13333334028720856,6,right_eye_outer,0.477988064289093,0.21677304804325104,-0.7172450423240662,0.999963104724884,True
4,0.13333334028720856,7,left_ear,0.5845211744308472,0.2265499085187912,-0.33731183409690857,0.9999493360519409,True
4,0.13333334028720856,8,right_ear,0.45709413290023804,0.22637349367141724,-0.3509097695350647,0.9999206066131592,True
4,0.13333334028720856,9,mouth_left,0.5468857884407043,0.256712943315506,-0.6270774006843567,0.9999477863311768,True
4,0.13333334028720856,10,mouth_right,0.49940744042396545,0.2559577524662018,-0.6365359425544739,0.9999440312385559,True
4,0.13333334028720856,11,left_shoulder,0.6634010672569275,0.33662155270576477,-0.09908579289913177,0.9999403357505798,True
4,0.13333334028720856,12,right_shoulder,0.3705166280269623,0.33183491230010986,-0.10516215860843658,0.9998835921287537,True
4,0.13333334028720856,13,left_elbow,0.7369821071624756,0.4530664086341858,-0.35557055473327637,0.9412907958030701,True
4,0.13333334028720856,14,right_elbow,0.29170680046081543,0.4454771876335144,-0.43211668729782104,0.8912087678909302,True
4,0.13333334028720856,15,left_wrist,0.8467298746109009,0.3655296862125397,-1.0068135261535645,0.9725512266159058,True
4,0.13333334028720856,16,right_wrist,0.1828397661447525,0.3655856251716614,-1.1127490997314453,0.9798281788825989,True
4,0.13333334028720856,17,left_pinky,0.857031524181366,0.34761711955070496,-1.1316450834274292,0.9640182256698608,True
4,0.13333334028720856,18,right_pinky,0.1619834303855896,0.345455139875412,-1.257834553718567,0.9803357124328613,True
4,0.13333334028720856,19,left_index,0.8487697839736938,0.3361462354660034,-1.1774193048477173,0.9635592699050903,True
4,0.13333334028720856,20,right_index,0.170274555683136,0.3352728486061096,-1.2833068370819092,0.9798872470855713,True
4,0.13333334028720856,21,left_thumb,0.8411412835121155,0.3424229621887207,-1.0406498908996582,0.951917827129364,True
4,0.13333334028720856,22,right_thumb,0.18229372799396515,0.34126725792884827,-1.146802544593811,0.9736208915710449,True
4,0.13333334028720856,23,left_hip,0.5885197520256042,0.5744326114654541,0.0022272993810474873,0.9999803304672241,True
4,0.13333334028720856,24,right_hip,0.4161323010921478,0.5717701315879822,-0.0025407832581549883,0.9999784827232361,True
4,0.13333334028720856,25,left_knee,0.6543486714363098,0.7454496622085571,-0.0005341093637980521,0.9852936863899231,True
4,0.13333334028720856,26,right_knee,0.3593658208847046,0.7451192140579224,-0.046812791377305984,0.9807584881782532,True
4,0.13333334028720856,27,left_ankle,0.6967154145240784,0.9110371470451355,0.43700358271598816,0.9798991084098816,True
4,0.13333334028720856,28,right_ankle,0.31681692600250244,0.9056967496871948,0.3951118588447571,0.987076997756958,True
4,0.13333334028720856,29,left_heel,0.6756072640419006,0.9363098740577698,0.4584163725376129,0.8651039004325867,True
4,0.13333334028720856,30,right_heel,0.3394629657268524,0.9299401044845581,0.4224422872066498,0.9019444584846497,True
4,0.13333334028720856,31,left_foot_index,0.7709155678749084,0.9921168088912964,0.10250207036733627,0.9677090048789978,True
4,0.13333334028720856,32,right_foot_index,0.22515447437763214,0.9860866665840149,0.0756160095334053,0.9730703234672546,True
5,0.1666666716337204,0,nose,0.5230759978294373,0.23884481191635132,-0.7421126365661621,0.9999743700027466,True
5,0.1666666716337204,1,left_eye_inner,0.5452702641487122,0.22028401494026184,-0.6821414828300476,0.9999260306358337,True
5,0.1666666716337204,2,left_eye,0.5579939484596252,0.22085386514663696,-0.6829070448875427,0.9999109506607056,True
5,0.1666666716337204,3,left_eye_outer,0.571521520614624,0.22164733707904816,-0.6827951669692993,0.9999284148216248,True
5,0.1666666716337204,4,right_eye_inner,0.5030123591423035,0.2188483327627182,-0.6835848093032837,0.9999582767486572,True
5,0.1666666716337204,5,right_eye,0.4894302785396576,0.21866866946220398,-0.6844683289527893,0.9999591112136841,True
5,0.1666666716337204,6,right_eye_outer,0.47814032435417175,0.21922940015792847,-0.6849737763404846,0.999963641166687,True
5,0.1666666716337204,7,left_ear,0.5846793055534363,0.22953693568706512,-0.3170273005962372,0.9999489188194275,True
5,0.1666666716337204,8,right_ear,0.4573932886123657,0.2284526377916336,-0.323419451713562,0.999919593334198,True
5,0.1666666716337204,9,mouth_left,0.5468756556510925,0.2598783075809479,-0.5985293388366699,0.9999472498893738,True
5,0.1666666716337204,10,mouth_right,0.4993228018283844,0.2576462924480438,-0.6058014035224915,0.9999436736106873,True
5,0.1666666716337204,11,left_shoulder,0.6635872721672058,0.3389681279659271,-0.08387598395347595,0.9999364018440247,True
5,0.1666666716337204,12,right_shoulder,0.3705284595489502,0.3332221806049347,-0.08371978253126144,0.9998781681060791,True
5,0.1666666716337204,13,left_elbow,0.7371131181716919,0.4545181691646576,-0.31571659445762634,0.9414881467819214,True
5,0.1666666716337204,14,right_elbow,0.29132893681526184,0.44787925481796265,-0.39669546484947205,0.8914751410484314,True
5,0.1666666716337204,15,left_wrist,0.8468299508094788,0.366982102394104,-0.9267643690109253,0.9728124141693115,True
5,0.1666666716337204,16,right_wrist,0.18277813494205475,0.36653417348861694,-1.0661438703536987,0.9792494177818298,True
5,0.1666666716337204,17,left_pinky,0.8570510149002075,0.3509540855884552,-1.043073296546936,0.964141309261322,True
5,0.1666666716337204,18,right_pinky,0.16136278212070465,0.34703201055526733,-1.206801176071167,0.9793083071708679,True
5,0.1666666716337204,19,left_index,0.8488725423812866,0.33854952454566956,-1.0895211696624756,0.963625431060791,True
5,0.1666666716337204,20,right_index,0.1689775139093399,0.3375815451145172,-1.2334957122802734,0.9787933826446533,True
5,0.1666666716337204,21,left_thumb,0.84190833568573,0.3443394899368286,-0.9596001505851746,0.9512551426887512,True
5,0.1666666716337204,22,right_thumb,0.18105901777744293,0.3436054289340973,-1.1001960039138794,0.9719367623329163,True
5,0.1666666716337204,23,left_hip,0.5884720087051392,0.5760548114776611,0.0019519240595400333,0.9999797940254211,True
5,0.1666666716337204,24,right_hip,0.41516488790512085,0.5737075805664062,-0.0022844092454761267,0.9999779462814331,True
5,0.1666666716337204,25,left_knee,0.6590965986251831,0.7460140585899353,-0.01685502380132675,0.9860516786575317,True
5,0.1666666716337204,26,right_knee,0.3556831479072571,0.7468848824501038,-0.06417957693338394,0.9815707802772522,True
5,0.1666666716337204,27,left_ankle,0.6967419385910034,0.9112512469291687,0.40104547142982483,0.9814306497573853,True
5,0.1666666716337204,28,right_ankle,0.31697309017181396,0.9056996703147888,0.3806411325931549,0.9877732992172241,True
5,0.1666666716337204,29,left_heel,0.675604522228241,0.9372621178627014,0.4205659031867981,0.8737165331840515,True
5,0.1666666716337204,30,right_heel,0.3401590585708618,0.9300743937492371,0.4098973870277405,0.9064125418663025,True
5,0.1666666716337204,31,left_foot_index,0.7710762619972229,0.9920171499252319,0.07765550911426544,0.9700042009353638,True
5,0.1666666716337204,32,right_foot_index,0.22468845546245575,0.9860621690750122,0.0784732922911644,0.9743594527244568,True
6,0.20000000298023224,0,nose,0.5230361819267273,0.2437412142753601,-0.8188401460647583,0.9999740719795227,True
6,0.20000000298023224,1,left_eye_inner,0.5451059341430664,0.22532042860984802,-0.7581151723861694,0.9999271631240845,True
6,0.20000000298023224,2,left_eye,0.5574005246162415,0.2257349193096161,-0.7589094638824463,0.9999126195907593,True
6,0.20000000298023224,3,left_eye_outer,0.5713812708854675,0.2264890968799591,-0.7587958574295044,0.9999290108680725,True
6,0.20000000298023224,4,right_eye_inner,0.5031236410140991,0.2242620289325714,-0.7621464729309082,0.999958336353302,True
6,0.20000000298023224,5,right_eye,0.4897528886795044,0.22410978376865387,-0.7630287408828735,0.999959409236908,True
6,0.20000000298023224,6,right_eye_outer,0.47850698232650757,0.22390331327915192,-0.7635477781295776,0.999963641166687,True
6,0.20000000298023224,7,left_ear,0.584688663482666,0.2339792251586914,-0.37808680534362793,0.9999484419822693,True
6,0.20000000298023224,8,right_ear,0.45804083347320557,0.232672318816185,-0.395205020904541,0.9999175071716309,True
6,0.20000000298023224,9,mouth_left,0.5468716621398926,0.26389992237091064,-0.6688206791877747,0.9999459981918335,True
6,0.20000000298023224,10,mouth_right,0.4994194805622101,0.2617794871330261,-0.6793392300605774,0.9999423623085022,True
6,0.20000000298023224,11,left_shoulder,0.6635898351669312,0.3422290086746216,-0.12316741794347763,0.9999321699142456,True
6,0.20000000298023224,12,right_shoulder,0.3705713152885437,0.33592092990875244,-0.14090056717395782,0.9998664259910583,True
6,0.20000000298023224,13,left_elbow,0.7377894520759583,0.4559882581233978,-0.36059653759002686,0.9403188228607178,True
6,0.20000000298023224,14,right_elbow,0.28803712129592896,0.45052850246429443,-0.47201013565063477,0.8876936435699463,True
6,0.20000000298023224,15,left_wrist,0.8474170565605164,0.36727556586265564,-0.9941068291664124,0.9726012945175171,True
6,0.20000000298023224,16,right_wrist,0.18274159729480743,0.3671586811542511,-1.148591160774231,0.9769553542137146,True
6,0.20000000298023224,17,left_pinky,0.8575413823127747,0.3523080050945282,-1.1142678260803223,0.9638411402702332,True
6,0.20000000298023224,18,right_pinky,0.1611548364162445,0.34791865944862366,-1.2921034097671509,0.9764932990074158,True
6,0.20000000298023224,19,left_index,0.8495790958404541,0.33952996134757996,-1.1615666151046753,0.9632840156555176,True
6,0.20000000298023224,20,right_index,0.16889142990112305,0.33931323885917664,-1.316922903060913,0.975837230682373,True
6,0.20000000298023224,21,left_thumb,0.8432092070579529,0.3450370728969574,-1.0279600620269775,0.9499537944793701,True
6,0.20000000298023224,22,right_thumb,0.18084610998630524,0.34526726603507996,-1.1819981336593628,0.9677849411964417,True
6,0.20000000298023224,23,left_hip,0.5884993672370911,0.5796335339546204,0.002975217066705227,0.9999794363975525,True
6,0.20000000298023224,24,right_hip,0.41511157155036926,0.577521562576294,-0.0032869414426386356,0.9999774694442749,True
6,0.20000000298023224,25,left_knee,0.6679152846336365,0.7479346394538879,-0.022130999714136124,0.9868600368499756,True
6,0.20000000298023224,26,right_knee,0.35069313645362854,0.74941486120224,-0.08411768823862076,0.9824628829956055,True
6,0.20000000298023224,27,left_ankle,0.6968007683753967,0.9118359088897705,0.41031160950660706,0.9829283952713013,True
6,0.20000000298023224,28,right_ankle,0.3170907497406006,0.9058510065078735,0.3796329200267792,0.9885222315788269,True
6,0.20000000298023224,29,left_heel,0.6755892634391785,0.9375095367431641,0.4313638508319855,0.8823791742324829,True
6,0.20000000298023224,30,right_heel,0.34080222249031067,0.9302593469619751,0.41098448634147644,0.911345899105072,True
6,0.20000000298023224,31,left_foot_index,0.7713565230369568,0.9922217726707458,0.07762812823057175,0.9722680449485779,True
6,0.20000000298023224,32,right_foot_index,0.2243228256702423,0.9861724972724915,0.08043354749679565,0.9757576584815979,True
7,0.23333333432674408,0,nose,0.5229901671409607,0.24744421243667603,-0.8804004192352295,0.9999741911888123,True
7,0.23333333432674408,1,left_eye_inner,0.5451110601425171,0.22982853651046753,-0.8194976449012756,0.9999288320541382,True
7,0.23333333432674408,2,left_eye,0.5574465990066528,0.2303164303302765,-0.8203259706497192,0.9999150633811951,True
7,0.23333333432674408,3,left_eye_outer,0.5716437101364136,0.23135171830654144,-0.8202072381973267,0.9999300837516785,True
7,0.23333333432674408,4,right_eye_inner,0.5030947923660278,0.22818094491958618,-0.8235825300216675,0.9999588131904602,True
7,0.23333333432674408,5,right_eye,0.48977187275886536,0.22795936465263367,-0.8244536519050598,0.9999602437019348,True
7,0.23333333432674408,6,right_eye_outer,0.47859475016593933,0.22729426622390747,-0.8249716758728027,0.9999639987945557,True
7,0.23333333432674408,7,left_ear,0.584993839263916,0.23823235929012299,-0.43232688307762146,0.9999487400054932,True
7,0.23333333432674408,8,right_ear,0.4587382674217224,0.2357558310031891,-0.45031583309173584,0.9999172687530518,True
7,0.23333333432674408,9,mouth_left,0.5469843745231628,0.2679159343242645,-0.7275799512863159,0.9999454021453857,True
7,0.23333333432674408,10,mouth_right,0.49944570660591125,0.26492369174957275,-0.7382092475891113,0.999941885471344,True
7,0.23333333432674408,11,left_shoulder,0.6636723279953003,0.34570011496543884,-0.16880032420158386,0.9999284148216248,True
7,0.23333333432674408,12,right_shoulder,0.3705975115299225,0.3402237892150879,-0.19002383947372437,0.9998581409454346,True
7,0.23333333432674408,13,left_elbow,0.7389006018638611,0.4573642909526825,-0.4270734488964081,0.9399553537368774,True
