movement,video_name,scenario,prediction,prediction_label,confidence,attention_source,target_focus_ratio,topk_hit_count,topk_hit_ratio,topk_joints,occlusion_target_drop_ratio,gradient_target_ratio,original_frame_count,sampled_frame_count
Squat,sekunder_sekunder_squat_kaggle60_rep60.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.7729035019874573,fused,0.19927334239265396,3,0.75,"25,27,28,26,24",0.043670216118365586,0.1316195265105522,300,64
Squat,sekunder_sekunder_squat_kaggle60_rep60.mp4,Full Model (Final),0,Form Benar,0.9560753703117371,fused,0.15057036577958285,2,0.5,"26,27,28,25,29",0.01199695803484498,0.1355241851215762,300,64
Squat,sekunder_sekunder_squat_kaggle61_rep61.mp4,Baseline 3D-CNN,1,Form Salah,0.9999992847442627,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.023108832562874278,0.19878344215058566,81,64
Squat,sekunder_sekunder_squat_kaggle61_rep61.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9948384165763855,learned,0.16491432044445337,2,0.5,"23,22,21,24,20",-0.07926711804058552,0.12101261153608815,81,64
Squat,sekunder_sekunder_squat_kaggle61_rep61.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.9806405305862427,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.1152045672742585,0.1270902230931618,81,64
Squat,sekunder_sekunder_squat_kaggle61_rep61.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999997615814209,fused,0.17912619592053072,2,0.5,"27,25,28,26,22",0.1804519170911799,0.14431927313412352,81,64
Squat,sekunder_sekunder_squat_kaggle61_rep61.mp4,Full Model (Final),1,Form Salah,0.9931219220161438,fused,0.1726637702019507,1,0.25,"29,28,27,26,31",-0.01770111266691694,0.12285822062364955,81,64
Squat,sekunder_sekunder_squat_kaggle62_rep62.mp4,Baseline 3D-CNN,1,Form Salah,0.997270405292511,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.047302918859667184,0.17449753594509818,240,64
Squat,sekunder_sekunder_squat_kaggle62_rep62.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9886845946311951,learned,0.1281322023937902,0,0.0,"18,19,17,5,16",0.09271276774294322,0.15688653701915717,240,64
Squat,sekunder_sekunder_squat_kaggle62_rep62.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.7880558371543884,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.2370222813065615,0.12179695700158434,240,64
Squat,sekunder_sekunder_squat_kaggle62_rep62.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9982352256774902,fused,0.20096800098841172,0,0.0,"28,29,27,30,32",0.17065867308287852,0.16328172711204172,240,64
Squat,sekunder_sekunder_squat_kaggle62_rep62.mp4,Full Model (Final),0,Form Benar,0.9946327209472656,fused,0.12946275016445397,1,0.25,"29,28,26,27,14",0.08903928582583814,0.16202115320622276,240,64
Squat,sekunder_sekunder_squat_kaggle63_rep63.mp4,Baseline 3D-CNN,1,Form Salah,0.9998687505722046,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.12071065010083497,0.15828924631288055,210,64
Squat,sekunder_sekunder_squat_kaggle63_rep63.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9928678274154663,learned,0.15900350119431308,1,0.25,"22,21,23,20,19",0.24471692957397712,0.1203422777053727,210,64
Squat,sekunder_sekunder_squat_kaggle63_rep63.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.5165581107139587,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.16190233992468941,0.14389987483865796,210,64
Squat,sekunder_sekunder_squat_kaggle63_rep63.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999871253967285,fused,0.21341839725499948,1,0.25,"28,27,29,30,26",0.1688673015732375,0.14305749006548155,210,64
Squat,sekunder_sekunder_squat_kaggle63_rep63.mp4,Full Model (Final),0,Form Benar,0.794196605682373,fused,0.1481226641031955,0,0.0,"29,31,28,32,30",0.13897647566860338,0.14591607727907704,210,64
Squat,sekunder_sekunder_squat_kaggle64_rep64.mp4,Baseline 3D-CNN,1,Form Salah,0.9999082088470459,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.004500904044791094,0.12333757990177652,240,64
Squat,sekunder_sekunder_squat_kaggle64_rep64.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.944047212600708,learned,0.1641733298068034,0,0.0,"19,20,21,22,18",-0.16174133361161375,0.12652067422253002,240,64
Squat,sekunder_sekunder_squat_kaggle64_rep64.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.6402416825294495,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.18339309804309656,0.11875787487506971,240,64
Squat,sekunder_sekunder_squat_kaggle64_rep64.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999837875366211,fused,0.18629128594978603,2,0.5,"28,27,29,26,25",0.15889241662105075,0.1363284555776771,240,64
Squat,sekunder_sekunder_squat_kaggle64_rep64.mp4,Full Model (Final),1,Form Salah,0.5718344449996948,fused,0.14251111393316213,2,0.5,"29,26,28,25,27",-0.003450677938225456,0.14930877020817332,240,64
Squat,sekunder_sekunder_squat_kaggle65_rep65.mp4,Baseline 3D-CNN,1,Form Salah,0.9983662962913513,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.05569306908086273,0.13259069049470157,300,64
Squat,sekunder_sekunder_squat_kaggle65_rep65.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9812639951705933,learned,0.1453457878112479,0,0.0,"18,19,20,17,21",0.23477083125237697,0.1463792039243106,300,64
Squat,sekunder_sekunder_squat_kaggle65_rep65.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.525440514087677,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.10012286353353435,0.1285094404782977,300,64
Squat,sekunder_sekunder_squat_kaggle65_rep65.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998828172683716,fused,0.19274982269794227,2,0.5,"27,28,25,26,29",0.08786528463777395,0.12965494193201876,300,64
Squat,sekunder_sekunder_squat_kaggle65_rep65.mp4,Full Model (Final),0,Form Benar,0.6621644496917725,fused,0.132623711794021,1,0.25,"29,28,26,27,16",0.002391472793319374,0.12988351495826897,300,64
Squat,sekunder_sekunder_squat_kaggle66_rep66.mp4,Baseline 3D-CNN,1,Form Salah,0.9998266100883484,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.003921825698947981,0.16461552854768605,300,64
Squat,sekunder_sekunder_squat_kaggle66_rep66.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.5595980882644653,learned,0.1445280880430705,1,0.25,"5,6,22,23,21",0.21671603187449046,0.13704258901770272,300,64
Squat,sekunder_sekunder_squat_kaggle66_rep66.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.782261073589325,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.06265646909479337,0.12666567306745297,300,64
Squat,sekunder_sekunder_squat_kaggle66_rep66.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999449253082275,fused,0.18926287624882515,2,0.5,"28,27,29,25,26",0.13255288658776612,0.13362349067992532,300,64
Squat,sekunder_sekunder_squat_kaggle66_rep66.mp4,Full Model (Final),1,Form Salah,0.7267400622367859,fused,0.1470983134322608,2,0.5,"29,26,28,27,25",0.0329519034599867,0.12918477161312544,300,64
Squat,sekunder_sekunder_squat_kaggle67_rep67.mp4,Baseline 3D-CNN,1,Form Salah,0.5132995247840881,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.1313504849892087,0.15959275152779348,300,64
Squat,sekunder_sekunder_squat_kaggle67_rep67.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9988549947738647,learned,0.14985385483588562,2,0.5,"5,27,26,6,25",0.18057545460311367,0.1337276685611359,300,64
Squat,sekunder_sekunder_squat_kaggle67_rep67.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.8441492319107056,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.0489662563249532,0.12572386592220725,300,64
Squat,sekunder_sekunder_squat_kaggle67_rep67.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.7592545747756958,fused,0.19894722606616255,3,0.75,"25,27,28,26,24",0.07875373539672727,0.13996708600698385,300,64
Squat,sekunder_sekunder_squat_kaggle67_rep67.mp4,Full Model (Final),0,Form Benar,0.9804955124855042,fused,0.1484076298272221,2,0.5,"26,27,28,25,29",0.004799572136223236,0.13202293810057805,300,64
Squat,sekunder_sekunder_squat_kaggle68_rep68.mp4,Baseline 3D-CNN,1,Form Salah,0.9999727010726929,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.023518593380682937,0.11711027434016238,300,64
Squat,sekunder_sekunder_squat_kaggle68_rep68.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9288013577461243,learned,0.15830832487999158,0,0.0,"19,18,20,21,22",-0.12401824874001297,0.13033421679699464,300,64
Squat,sekunder_sekunder_squat_kaggle68_rep68.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.7016605734825134,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.1859832031938952,0.11735793044633348,300,64
Squat,sekunder_sekunder_squat_kaggle68_rep68.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999927282333374,fused,0.18200645277932626,2,0.5,"28,27,29,25,26",0.15447546592101355,0.13503969687598227,300,64
Squat,sekunder_sekunder_squat_kaggle68_rep68.mp4,Full Model (Final),1,Form Salah,0.654767632484436,fused,0.14106498830399003,2,0.5,"29,26,28,25,27",0.024727869690777844,0.1478293020604224,300,64
Squat,sekunder_sekunder_squat_kaggle69_rep69.mp4,Baseline 3D-CNN,1,Form Salah,0.9979935884475708,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.1416277095967846,0.1664082756824339,233,64
Squat,sekunder_sekunder_squat_kaggle69_rep69.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9958414435386658,learned,0.14718480584166432,0,0.0,"5,19,20,18,21",0.2817225080293497,0.125953340470211,233,64
Squat,sekunder_sekunder_squat_kaggle69_rep69.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.7021803259849548,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.1454288487924368,0.1590574580598971,233,64
Squat,sekunder_sekunder_squat_kaggle69_rep69.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9997469782829285,fused,0.2181169102393374,1,0.25,"28,27,29,30,26",0.15062123286247772,0.16447983984965453,233,64
Squat,sekunder_sekunder_squat_kaggle69_rep69.mp4,Full Model (Final),0,Form Benar,0.8701144456863403,fused,0.1419429773619537,1,0.25,"29,28,31,26,27",0.0451421092467336,0.1552746733350364,233,64
Squat,sekunder_sekunder_squat_kaggle70_rep70.mp4,Baseline 3D-CNN,1,Form Salah,0.9918763637542725,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.1794469728094577,0.15717048488236016,113,64
Squat,sekunder_sekunder_squat_kaggle70_rep70.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9526811242103577,learned,0.137195951123276,0,0.0,"5,6,7,4,8",-0.02120436851864187,0.11865655971904086,113,64
Squat,sekunder_sekunder_squat_kaggle70_rep70.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.8613467812538147,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.03754044647361241,0.1310898998537997,113,64
Squat,sekunder_sekunder_squat_kaggle70_rep70.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9992383718490601,fused,0.1813541344505105,0,0.0,"28,29,27,30,32",0.23931816879087306,0.1452743558762165,113,64
Squat,sekunder_sekunder_squat_kaggle70_rep70.mp4,Full Model (Final),0,Form Benar,0.9789739847183228,fused,0.12485255185648088,0,0.0,"5,6,8,4,7",-0.16734313622132302,0.14162484179579415,113,64
Squat,sekunder_sekunder_squat_kaggle71_rep71.mp4,Baseline 3D-CNN,1,Form Salah,0.5986229181289673,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.10821108519299295,0.15635901386554754,300,64
Squat,sekunder_sekunder_squat_kaggle71_rep71.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9995021820068359,learned,0.14870691234972988,0,0.0,"5,6,19,27,20",0.21673903749210577,0.1358594432717146,300,64
Squat,sekunder_sekunder_squat_kaggle71_rep71.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.7941004633903503,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.02527758097581878,0.14121137554833404,300,64
Squat,sekunder_sekunder_squat_kaggle71_rep71.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.8316919207572937,fused,0.197605930733629,3,0.75,"25,27,28,26,24",0.012967887306260742,0.13264434709204476,300,64
Squat,sekunder_sekunder_squat_kaggle71_rep71.mp4,Full Model (Final),0,Form Benar,0.9264443516731262,fused,0.15446370821148728,2,0.5,"26,28,27,29,25",0.010725992563126665,0.1411538250395239,300,64
Squat,sekunder_sekunder_squat_kaggle72_rep72.mp4,Baseline 3D-CNN,1,Form Salah,0.9993242025375366,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.0634582334727765,0.1317269599422085,300,64
Squat,sekunder_sekunder_squat_kaggle72_rep72.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9536730051040649,learned,0.14317961704870147,0,0.0,"19,18,20,21,17",0.1984676437148814,0.13694899617649,300,64
Squat,sekunder_sekunder_squat_kaggle72_rep72.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.6458094716072083,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.0862484222449678,0.12165920472306001,300,64
Squat,sekunder_sekunder_squat_kaggle72_rep72.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.999931812286377,fused,0.1868368426808636,3,0.75,"27,28,25,26,24",0.1014803575512562,0.12481734561809577,300,64
Squat,sekunder_sekunder_squat_kaggle72_rep72.mp4,Full Model (Final),1,Form Salah,0.7216132879257202,fused,0.13207058168451327,1,0.25,"16,14,15,26,29",0.0005523550457663458,0.12768258726628973,300,64
Squat,sekunder_sekunder_squat_kaggle73_rep73.mp4,Baseline 3D-CNN,1,Form Salah,0.5960871577262878,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.12665208653300486,0.15826570923868283,270,64
Squat,sekunder_sekunder_squat_kaggle73_rep73.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9981441497802734,learned,0.14995986919454432,1,0.25,"5,27,6,26,4",0.19877620193970125,0.13907731630640086,270,64
Squat,sekunder_sekunder_squat_kaggle73_rep73.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.8108711242675781,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.04237031714111034,0.13361411348274257,270,64
Squat,sekunder_sekunder_squat_kaggle73_rep73.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.8392267823219299,fused,0.19694573066569449,3,0.75,"25,27,28,26,24",0.03941343140023343,0.13300219115504047,270,64
Squat,sekunder_sekunder_squat_kaggle73_rep73.mp4,Full Model (Final),0,Form Benar,0.9607391357421875,fused,0.15161039978416116,2,0.5,"26,27,28,25,29",0.02627239428572191,0.133633074930503,270,64
Squat,sekunder_sekunder_squat_kaggle74_rep74.mp4,Baseline 3D-CNN,1,Form Salah,0.9991437196731567,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.0007879733087395763,0.14675402541627047,300,64
Squat,sekunder_sekunder_squat_kaggle74_rep74.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9830086827278137,learned,0.1366026700740449,0,0.0,"5,6,4,7,8",0.15193689156885434,0.12679148885368485,300,64
Squat,sekunder_sekunder_squat_kaggle74_rep74.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.5275083184242249,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.08109788077427808,0.1171374811065042,300,64
Squat,sekunder_sekunder_squat_kaggle74_rep74.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9997484087944031,fused,0.20044590094582102,2,0.5,"28,27,29,26,25",0.1296299783829306,0.14044998961116964,300,64
Squat,sekunder_sekunder_squat_kaggle74_rep74.mp4,Full Model (Final),0,Form Benar,0.8052935004234314,fused,0.14210922523106584,2,0.5,"29,26,28,27,25",-0.034446073618639106,0.13694184405101714,300,64
Squat,sekunder_sekunder_squat_kaggle75_rep75.mp4,Baseline 3D-CNN,1,Form Salah,0.9963212013244629,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.0391164953449904,0.17980485425334625,240,64
Squat,sekunder_sekunder_squat_kaggle75_rep75.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9965468049049377,learned,0.10304015531815643,0,0.0,"5,4,6,3,7",0.20332584156867053,0.15684754645011106,240,64
Squat,sekunder_sekunder_squat_kaggle75_rep75.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.6877802610397339,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.028070113695049338,0.19275283658394685,240,64
Squat,sekunder_sekunder_squat_kaggle75_rep75.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9983067512512207,fused,0.2018554771625988,1,0.25,"28,27,29,26,30",0.19190681638156665,0.17674676900719605,240,64
Squat,sekunder_sekunder_squat_kaggle75_rep75.mp4,Full Model (Final),0,Form Benar,0.6660174131393433,fused,0.15692565415005733,0,0.0,"5,4,29,28,6",-0.06879921871979751,0.20396009967727827,240,64
Squat,sekunder_sekunder_squat_kaggle76_rep76.mp4,Baseline 3D-CNN,1,Form Salah,0.9976945519447327,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.05602862045849138,0.15688662482184737,121,64
Squat,sekunder_sekunder_squat_kaggle76_rep76.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9427288770675659,learned,0.1495786273468512,1,0.25,"23,22,9,8,7",-0.07183153748232297,0.11043465683757173,121,64
Squat,sekunder_sekunder_squat_kaggle76_rep76.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.5231797695159912,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.11997320068470545,0.1223030797086452,121,64
Squat,sekunder_sekunder_squat_kaggle76_rep76.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998822212219238,fused,0.184439919239549,0,0.0,"28,29,27,30,32",0.21653938031028616,0.1311343481361862,121,64
Squat,sekunder_sekunder_squat_kaggle76_rep76.mp4,Full Model (Final),0,Form Benar,0.5680356025695801,fused,0.15798121168516416,2,0.5,"29,28,27,26,25",-0.010253613381116059,0.13901472430989495,121,64
Squat,sekunder_sekunder_squat_kaggle77_rep77.mp4,Baseline 3D-CNN,1,Form Salah,0.9972324967384338,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.06745748197542245,0.16435412171934452,121,64
Squat,sekunder_sekunder_squat_kaggle77_rep77.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.7966278195381165,learned,0.17138311043306229,4,1.0,"27,26,25,24,23",0.09269521288933068,0.17021255719684114,121,64
Squat,sekunder_sekunder_squat_kaggle77_rep77.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.5287202596664429,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.05643607609925841,0.16770228313155544,121,64
Squat,sekunder_sekunder_squat_kaggle77_rep77.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9996134638786316,fused,0.19510551628640374,1,0.25,"28,27,29,30,26",0.27596905570853686,0.13827577244170422,121,64
Squat,sekunder_sekunder_squat_kaggle77_rep77.mp4,Full Model (Final),0,Form Benar,0.8543184995651245,fused,0.13151333733210485,0,0.0,"5,6,4,7,8",-0.08645196270539184,0.20066611163656348,121,64
Squat,sekunder_sekunder_squat_kaggle78_rep78.mp4,Baseline 3D-CNN,1,Form Salah,0.9996017813682556,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.006253724204576912,0.15131265075778536,300,64
Squat,sekunder_sekunder_squat_kaggle78_rep78.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9628142714500427,learned,0.14157514210099467,0,0.0,"5,6,4,7,8",0.14806670808967062,0.12423553880976378,300,64
Squat,sekunder_sekunder_squat_kaggle78_rep78.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.6110538840293884,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.0832600661757637,0.12051471453453307,300,64
Squat,sekunder_sekunder_squat_kaggle78_rep78.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998703002929688,fused,0.1954352951622422,2,0.5,"28,27,29,26,25",0.1209147754059654,0.13621136662454764,300,64
Squat,sekunder_sekunder_squat_kaggle78_rep78.mp4,Full Model (Final),1,Form Salah,0.5080649852752686,fused,0.14654224315219644,2,0.5,"29,26,28,27,25",0.027434456668913126,0.13582548430523003,300,64
Squat,sekunder_sekunder_squat_kaggle79_rep79.mp4,Baseline 3D-CNN,1,Form Salah,0.9998165965080261,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.003393272660026665,0.1524522619058767,300,64
Squat,sekunder_sekunder_squat_kaggle79_rep79.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.5549935102462769,learned,0.14402382268313493,1,0.25,"5,6,7,4,23",0.09865762722948188,0.12340744024959421,300,64
Squat,sekunder_sekunder_squat_kaggle79_rep79.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.7098005414009094,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.07719458486513851,0.12074846885696093,300,64
Squat,sekunder_sekunder_squat_kaggle79_rep79.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999393224716187,fused,0.1897969239680498,2,0.5,"28,27,29,25,26",0.1247867527490766,0.13247570741961304,300,64
Squat,sekunder_sekunder_squat_kaggle79_rep79.mp4,Full Model (Final),1,Form Salah,0.666271984577179,fused,0.14735611428891582,2,0.5,"29,26,28,27,25",0.05007893886752663,0.13169795229762132,300,64
Squat,sekunder_sekunder_squat_kaggle80_rep80.mp4,Baseline 3D-CNN,1,Form Salah,0.9981564879417419,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.05831261245320182,0.15993071305805961,300,64
Squat,sekunder_sekunder_squat_kaggle80_rep80.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.6144245266914368,learned,0.17206242786621143,4,1.0,"27,26,25,24,23",-0.04458957057586645,0.16672164302987866,300,64
Squat,sekunder_sekunder_squat_kaggle80_rep80.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.5921347141265869,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",-0.05295920258502109,0.1706485543970122,300,64
Squat,sekunder_sekunder_squat_kaggle80_rep80.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9997105002403259,fused,0.19386641199379923,1,0.25,"28,27,29,26,30",0.2737952963825325,0.1383265514710799,300,64
Squat,sekunder_sekunder_squat_kaggle80_rep80.mp4,Full Model (Final),0,Form Benar,0.8734657764434814,fused,0.13409015729942955,0,0.0,"5,6,4,7,29",-0.1000804889562959,0.19842098376528225,300,64
Squat,sekunder_sekunder_squat_kaggle81_rep81.mp4,Baseline 3D-CNN,1,Form Salah,0.9971444010734558,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.02737119191367597,0.2171747379193386,175,64
Squat,sekunder_sekunder_squat_kaggle81_rep81.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.94908207654953,learned,0.18203771255616338,4,1.0,"23,24,25,26,27",0.027333497818620416,0.12374529251555205,175,64
Squat,sekunder_sekunder_squat_kaggle81_rep81.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.7804489731788635,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.08257343898633489,0.13325629202729256,175,64
Squat,sekunder_sekunder_squat_kaggle81_rep81.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9997418522834778,fused,0.1972618357543693,2,0.5,"28,27,29,25,26",0.21413591289649594,0.15581558513238666,175,64
Squat,sekunder_sekunder_squat_kaggle81_rep81.mp4,Full Model (Final),0,Form Benar,0.9720212817192078,fused,0.13988673532591284,2,0.5,"29,28,27,26,25",-0.11167929761881527,0.17681286422717743,175,64
Squat,sekunder_sekunder_squat_kaggle82_rep82.mp4,Baseline 3D-CNN,1,Form Salah,0.9983342289924622,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",-0.02147016816725494,0.18056829333332272,144,64
Squat,sekunder_sekunder_squat_kaggle82_rep82.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9449498653411865,learned,0.14952377964457664,1,0.25,"5,6,4,7,23",0.1596772074650635,0.12296788495594921,144,64
Squat,sekunder_sekunder_squat_kaggle82_rep82.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.6621434688568115,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.11022913675988703,0.10922692282467585,144,64
Squat,sekunder_sekunder_squat_kaggle82_rep82.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998799562454224,fused,0.1876638746235355,1,0.25,"28,27,29,26,30",0.2303060974290016,0.14414690962369553,144,64
Squat,sekunder_sekunder_squat_kaggle82_rep82.mp4,Full Model (Final),0,Form Benar,0.9627211093902588,fused,0.15229385218092437,2,0.5,"29,26,28,25,27",-0.05720464607974135,0.15115257192899734,144,64
Squat,sekunder_sekunder_squat_kaggle83_rep83.mp4,Baseline 3D-CNN,1,Form Salah,0.9918763637542725,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.1794469728094577,0.15717048488236016,113,64
Squat,sekunder_sekunder_squat_kaggle83_rep83.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9526811242103577,learned,0.137195951123276,0,0.0,"5,6,7,4,8",-0.02120436851864187,0.11865655971904086,113,64
Squat,sekunder_sekunder_squat_kaggle83_rep83.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.8613467812538147,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.03754044647361241,0.1310898998537997,113,64
Squat,sekunder_sekunder_squat_kaggle83_rep83.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9992383718490601,fused,0.1813541344505105,0,0.0,"28,29,27,30,32",0.23931816879087306,0.1452743558762165,113,64
Squat,sekunder_sekunder_squat_kaggle83_rep83.mp4,Full Model (Final),0,Form Benar,0.9789739847183228,fused,0.12485255185648088,0,0.0,"5,6,8,4,7",-0.16734313622132302,0.14162484179579415,113,64
Squat,sekunder_sekunder_squat_kaggle84_rep84.mp4,Baseline 3D-CNN,1,Form Salah,0.8373060822486877,neutral,0.12121212113865931,0,0.0,"32,15,1,2,3",0.06490389690790854,0.2165815370287631,130,64
Squat,sekunder_sekunder_squat_kaggle84_rep84.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9771933555603027,learned,0.1052103076872726,0,0.0,"5,6,4,7,8",-0.14321936196094615,0.13913846760895315,130,64
Squat,sekunder_sekunder_squat_kaggle84_rep84.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.9475365281105042,prior,0.09900956963440602,0,0.0,"20,13,22,21,16",0.010360147525450347,0.13750393858202925,130,64
Squat,sekunder_sekunder_squat_kaggle84_rep84.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.986086368560791,fused,0.17656526453713833,0,0.0,"32,29,28,30,31",0.2043078286042302,0.172404519864414,130,64
